EGFL7, 5630, 2.714656,0.133391,0.107591
BAG5, 3682, 2.711171,0.133391,0.670111
OR14I1, 9853, 2.710371,0.133391,0.733468
ZFHX2, 8116, 2.709849,0.133391,0.216962
FBXO40, 5833, 2.708458,0.133687,0.616923
ZNF253, 6530, 2.707148,0.133951,0.548087
RNF220, 6195, 2.703904,0.134749,0.700021
UBXN10, 8688, 2.701245,0.134904,0.474534
AKAP6, 3650, 2.700579,0.134904,0.824907
ST6GALNAC3, 9435, 2.699217,0.134952,0.993868
ZNF189, 3061, 2.697967,0.135044,0.995672
GDF10, 1037, 2.697008,0.135173,0.266740
RASGRF2, 2349, 2.690171,0.136427,0.190960
MXRA7, 9874, 2.689460,0.136427,0.174760
KIF19, 8633, 2.684371,0.136961,0.186476
ARHGEF16, 5315, 2.683740,0.136961,0.101318
NXPH2, 4525, 2.676506,0.138652,0.331385
RPS6KA5, 3546, 2.674569,0.138940,0.913376
ADARB2, 47, 2.673313,0.139203,0.422628
WAC, 5700, 2.669954,0.140099,0.811604
CCDC68, 7574, 2.669922,0.140099,0.791542
C17orf97, 9831, 2.666797,0.140374,0.933609
CDKL1, 3368, 2.656314,0.143370,0.992407
ITGA2, 1406, 2.655806,0.143370,0.119237
NRSN1, 8853, 2.653741,0.143370,0.883006
OLFM4, 4217, 2.653621,0.143370,0.979018
SHROOM4, 6741, 2.653257,0.143370,0.697263
COL23A1, 8242, 2.652977,0.143370,0.277125
VSTM2L, 8703, 2.651715,0.143557,0.666171
PCDH8, 1949, 2.647929,0.143848,0.803015
PEX5L, 5777, 2.647689,0.143848,0.659974
SC5D, 2510, 2.642998,0.145578,0.559717
ANKRD27, 7808, 2.641366,0.145855,0.128626
EFHC2, 7555, 2.640564,0.145855,0.852511
ADCY7, 52, 2.639404,0.146099,0.795904
CHRM3, 497, 2.633818,0.147442,0.630666
CRYM, 601, 2.630754,0.147833,0.897836
TMEM117, 7845, 2.630048,0.147833,0.613289
KLHL25, 7066, 2.626714,0.148025,0.270543
CASQ1, 376, 2.624081,0.148559,0.642172
VAT1, 4180, 2.618855,0.149180,0.413651
SIAE, 5909, 2.617523,0.149511,0.763508
CD22, 407, 2.611581,0.150587,0.490760
AMER1, 8827, 2.608650,0.151148,0.681459
HS3ST2, 3906, 2.606817,0.151148,0.345651
SFRP1, 2541, 2.606716,0.151148,0.603298
ARHGAP25, 3897, 2.600088,0.151954,0.950978
PCSK6, 1922, 2.596570,0.152617,0.496302
SOHLH1, 9856, 2.596136,0.152617,0.461514
CAST, 367, 2.595081,0.152617,0.148025
SGTB, 5964, 2.594706,0.152617,0.412903
AHNAK2, 8396, 2.593846,0.152723,0.435962
WASHC4, 4827, 2.591533,0.153047,0.205090
SH2D5, 9834, 2.590090,0.153201,0.611786
GAL3ST1, 3672, 2.589136,0.153381,0.760866
MAN2A1, 1601, 2.587649,0.153611,0.315371
TNC, 1319, 2.587119,0.153611,0.887199
RASL11B, 7195, 2.586374,0.153611,0.915912
NUDT14, 9430, 2.585893,0.153611,0.727481
HPSE2, 6954, 2.584894,0.153648,0.319635
DUSP6, 757, 2.582367,0.154353,0.616320
RUFY2, 6374, 2.579959,0.154569,0.459115
SLC20A1, 2610, 2.577283,0.155528,0.933921
METTL13, 5791, 2.575834,0.155736,0.899684
CA10, 6595, 2.575577,0.155736,0.575349
C11orf87, 9822, 2.571356,0.156510,0.768307
KIAA1958, 9078, 2.570192,0.156554,0.756970
OCLN, 10026, 2.567723,0.156950,0.671031
FRK, 973, 2.565580,0.157406,0.968807
ZIC1, 3016, 2.565082,0.157406,0.279656
FMR1, 961, 2.561689,0.158012,0.674003
TRIM35, 4708, 2.559751,0.158551,0.812797
ZNF708, 3025, 2.558063,0.158637,0.703232
SLC48A1, 6358, 2.556761,0.158637,0.323155
PTPRH, 2281, 2.555123,0.158861,0.239621
ENO3, 832, 2.553771,0.158873,0.962125
DENND3, 4622, 2.552519,0.158873,0.646960
MND1, 7798, 2.551582,0.158873,0.885017
NDFIP2, 5972, 2.549399,0.159422,0.994754
MYORG, 6730, 2.549247,0.159422,0.482136
DHCR7, 694, 2.548629,0.159469,0.824871
TMEM150C, 9887, 2.539989,0.161742,0.895847
ASGR1, 191, 2.539484,0.161742,0.468651
RNF128, 7307, 2.539094,0.161742,0.696124
LCP2, 1528, 2.538538,0.161764,0.075697
ERICH1, 9069, 2.536329,0.162045,0.190960
FAM169A, 5149, 2.536082,0.162045,0.509623
DUSP3, 755, 2.530323,0.163279,0.621185
IRS2, 3307, 2.530231,0.163279,0.561685
NMNAT1, 7117, 2.527439,0.163940,0.767467
TTLL12, 4744, 2.526456,0.163940,0.530612
ELOVL5, 6945, 2.524742,0.163940,0.451764
SATB1, 2507, 2.524326,0.163940,0.768307
CYP26A1, 652, 2.523157,0.164254,0.945634
TM2D3, 7538, 2.520854,0.165100,0.376175
STAT4, 2705, 2.519476,0.165283,0.442605
ARHGAP1, 173, 2.518446,0.165535,0.270218
PTPN14, 2273, 2.517439,0.165630,0.617435
DCLK1, 3525, 2.517259,0.165630,0.241247
TEX29, 8590, 2.515199,0.166156,0.995968
MAP4K3, 3224, 2.515159,0.166156,0.182670
MYO1B, 1703, 2.512826,0.166251,0.134749
CRLF3, 5723, 2.510489,0.166459,0.460332
PI16, 9349, 2.509889,0.166459,0.443722
SLC39A11, 9249, 2.509636,0.166459,0.263441
GREM2, 7059, 2.508676,0.166479,0.223704
GAB1, 989, 2.508625,0.166479,0.271226
LRRC14, 3767, 2.504903,0.167657,0.101248
TMPO, 2857, 2.498690,0.169134,0.894082
FBXL14, 8887, 2.494935,0.169872,0.889424
SLC6A13, 2594, 2.493453,0.170267,0.736991
CSRP1, 613, 2.490765,0.170875,0.137185
SLC45A3, 8105, 2.487949,0.171088,0.273662
HCN1, 9692, 2.485023,0.171620,0.090878
TUBA4A, 2915, 2.484593,0.171620,0.438164
SLC10A4, 9258, 2.484462,0.171620,0.639767
BAALC, 7436, 2.483747,0.171620,0.534502
MYO15A, 5634, 2.483551,0.171620,0.828613
PDIA2, 7085, 2.480569,0.172156,0.349888
JAK3, 1434, 2.478722,0.172823,0.734252
MGA, 4797, 2.476182,0.173153,0.768678
DYSF, 3166, 2.474281,0.173522,0.197386
FAM124A, 9315, 2.474031,0.173522,0.095161
PHLDA2, 2908, 2.469939,0.174375,0.324509
FARSA, 905, 2.469509,0.174375,0.559422
CITED2, 4113, 2.466550,0.174667,0.241247
CAND2, 4698, 2.466398,0.174667,0.152870
LRCH1, 4731, 2.465456,0.174667,0.838218
LAMA2, 1512, 2.465400,0.174667,0.747784
RPH3A, 4620, 2.461955,0.174760,0.235700
SH2D1B, 8542, 2.461372,0.174760,0.735962
CDC42EP2, 4145, 2.460443,0.174760,0.824907
SERPINI2, 2034, 2.458934,0.174760,0.876826
ATP7A, 234, 2.458834,0.174760,0.971141
ULK2, 3776, 2.458404,0.174760,0.793202
TMEM151A, 9436, 2.457227,0.174760,0.910363
HS3ST5, 9371, 2.456257,0.174760,0.430426
CHL1, 4304, 2.456150,0.174760,0.563100
GPIHBP1, 9609, 2.455996,0.174760,0.939345
NETO2, 7685, 2.455910,0.174760,0.622594
SH3BP5, 3647, 2.452484,0.175010,0.970323
FA2H, 7273, 2.451361,0.175094,0.910155
MTSS1, 3819, 2.447712,0.175798,0.945801
TGFBI, 2812, 2.444240,0.176791,0.758697
SATB2, 4822, 2.442400,0.176791,0.953639
RANBP9, 3947, 2.440751,0.176791,0.889580
LINC01963, 8990, 2.440353,0.176791,0.152617
NREP, 3573, 2.440005,0.176791,0.795647
COL16A1, 562, 2.439051,0.177046,0.794954
YWHAG, 3010, 2.438457,0.177125,0.726898
PADI2, 4523, 2.436203,0.177807,0.167673
RCAN3, 4465, 2.434242,0.178134,0.244646
PEX14, 2001, 2.432477,0.178792,0.887378
CCDC80, 9013, 2.432034,0.178795,0.964159
ADRA1B, 67, 2.431182,0.178795,0.811795
TMTC2, 9093, 2.429019,0.179436,0.148559
PNPLA3, 7584, 2.425561,0.179632,0.931828
PIP5K1B, 3186, 2.424083,0.179913,0.884181
EPHX4, 9385, 2.422408,0.180080,0.723745
SLC25A32, 7630, 2.421585,0.180088,0.866139
POLD3, 4288, 2.421331,0.180088,0.345651
ZNF304, 6709, 2.416961,0.181234,0.752905
DEPDC5, 3765, 2.416711,0.181234,0.514600
GAREM1, 7096, 2.415657,0.181234,0.116690
ELAVL2, 813, 2.413762,0.181832,0.933921
GPR26, 1113, 2.413619,0.181832,0.946746
SRPRA, 2690, 2.411329,0.181888,0.135793
RNF182, 9354, 2.409949,0.181888,0.493544
DNAJC16, 4838, 2.409714,0.181888,0.469586
ARHGEF10, 3736, 2.408686,0.181888,0.190960
CRB2, 9590, 2.408208,0.181888,0.308845
WFDC1, 6887, 2.407425,0.181888,0.442643
ZSCAN29, 8901, 2.406771,0.181888,0.550534
ITPK1, 1425, 2.406093,0.181888,0.241372
KLHDC9, 8672, 2.403042,0.182482,0.795428
MOB2, 7634, 2.402484,0.182482,0.629785
MAPK11, 2188, 2.402395,0.182482,0.755998
TTLL11, 9073, 2.400385,0.182670,0.889384
TM7SF2, 2854, 2.399807,0.182756,0.805945
IP6K3, 8549, 2.397919,0.182888,0.670111
GCNT1, 1035, 2.394842,0.182937,0.801379
CNN2, 539, 2.393967,0.182961,0.075697
CDH10, 442, 2.390687,0.183721,0.174823
UTP4, 8042, 2.390657,0.183721,0.826392
FBXW7, 6256, 2.390550,0.183721,0.815654
CHN2, 493, 2.389418,0.183892,0.413487
ALG13, 7435, 2.387290,0.184402,0.150587
ABHD17B, 5602, 2.384192,0.185746,0.552216
HSPB8, 5215, 2.381191,0.186476,0.816233
AGMAT, 7413, 2.379454,0.186736,0.651039
ONECUT2, 3656, 2.377630,0.187260,0.968807
PTPRF, 2279, 2.371190,0.190338,0.639295
MKX, 9471, 2.369920,0.190338,0.929782
CALCRL, 4032, 2.369825,0.190338,0.096370
HAGHL, 7871, 2.369666,0.190338,0.993838
TIGD5, 8061, 2.366884,0.190960,0.908829
RIT2, 2395, 2.366767,0.190960,0.375129
ATP6AP1, 233, 2.366425,0.190960,0.891998
MFN1, 6370, 2.365009,0.190960,0.949975
PRPS2, 2206, 2.363713,0.190960,0.825404
KCNS2, 1481, 2.362450,0.190960,0.106094
NKX1-2, 9811, 2.361845,0.190960,0.559422
C19orf12, 7727, 2.361590,0.190960,0.435962
CCK, 390, 2.361288,0.190960,0.240930
MED12L, 8534, 2.361007,0.190960,0.459579
OR2L13, 9532, 2.360592,0.190960,0.365049
COL4A4, 547, 2.360137,0.190960,0.404894
DHCR24, 695, 2.359835,0.190960,0.871864
TRPV3, 9116, 2.358952,0.191020,0.552868
ITGB4, 1418, 2.356520,0.191297,0.771391
TPD52, 2877, 2.354720,0.191297,0.289653
C1GALT1, 6587, 2.353041,0.191335,0.320006
GNA15, 1074, 2.351528,0.191335,0.709794
NAPB, 6981, 2.350970,0.191335,0.914071
MAFK, 3111, 2.350897,0.191335,0.879297
TXNIP, 4256, 2.350180,0.191335,0.551159
ITGA8, 3239, 2.348929,0.191335,0.540067
IFT172, 5186, 2.347297,0.191335,0.223370
CDC73, 7303, 2.347295,0.191335,0.699980
ZNF618, 8471, 2.345125,0.192014,0.916992
PCDHB2, 6517, 2.344848,0.192014,0.236986
ZNF614, 7507, 2.343987,0.192073,0.183721
AMPD3, 117, 2.343396,0.192073,0.841631
GGCX, 1045, 2.342816,0.192097,0.211406
JAKMIP3, 9467, 2.341801,0.192428,0.349922
GRID1, 1134, 2.341013,0.192641,0.778158
MYBPC1, 1738, 2.336572,0.194075,0.508715
RARB, 2340, 2.336478,0.194075,0.316344
YPEL2, 9775, 2.334695,0.194381,0.916992
IER5L, 9805, 2.334482,0.194381,0.075697
KCNB2, 3571, 2.334104,0.194381,0.776664
KCNS1, 1480, 2.333937,0.194381,0.632855
DIRAS2, 6001, 2.332273,0.194600,0.703290
PRSS16, 4073, 2.331569,0.194600,0.574723
PTP4A3, 4483, 2.331422,0.194600,0.951975
FXYD6, 5870, 2.331301,0.194600,0.866655
SERHL2, 9386, 2.330886,0.194624,0.919518
CCDC184, 9761, 2.329589,0.194916,0.675215
HAPLN4, 9860, 2.327469,0.195829,0.696574
PRRX1, 2090, 2.326667,0.195899,0.430290
CACNB1, 342, 2.323029,0.197386,0.561932
GALNT17, 7065, 2.319458,0.199070,0.792057
C18orf54, 9117, 2.317922,0.199115,0.505055
NLN, 6746, 2.317055,0.199187,0.862315
PMPCB, 3670, 2.315542,0.199725,0.931865
C5orf30, 8175, 2.315310,0.199725,0.728280
PPP2R2A, 2140, 2.314846,0.199778,0.319449
SORCS2, 6772, 2.313005,0.200370,0.885734
GNG13, 5845, 2.312216,0.200498,0.438555
APLP2, 150, 2.312037,0.200498,0.776664
CRH, 588, 2.311151,0.200733,0.617354
ABCC12, 8365, 2.310508,0.200733,0.312496
SDK2, 5959, 2.309953,0.200836,0.646371
CNTN2, 2761, 2.308440,0.201257,0.775216
TWSG1, 6636, 2.304967,0.202341,0.991745
TRAF3IP1, 5181, 2.304026,0.202466,0.267699
LRRTM4, 7503, 2.301569,0.203006,0.241247
ENDOD1, 4694, 2.300483,0.203204,0.476804
KCNG3, 9180, 2.299714,0.203425,0.519179
DHX35, 6961, 2.297582,0.203814,0.681203
SLCO4A1, 5364, 2.296725,0.203817,0.726103
TEX30, 8327, 2.296131,0.203817,0.719371
RCBTB1, 6213, 2.295733,0.203818,0.475653
TUBGCP4, 5311, 2.293122,0.204069,0.509566
ZCCHC2, 6043, 2.292613,0.204069,0.494554
RECQL5, 3617, 2.292120,0.204069,0.363815
RAB39A, 5993, 2.288168,0.205090,0.430554
NAP1L5, 9463, 2.286370,0.205090,0.878958
TOX, 3805, 2.285827,0.205090,0.384966
KRAS, 1502, 2.285166,0.205090,0.190960
C21orf58, 5886, 2.284321,0.205247,0.226006
ANG, 121, 2.277576,0.207582,0.574650
SLC22A23, 6970, 2.274905,0.208093,0.183892
TPST1, 3216, 2.274008,0.208205,0.802109
WNT10A, 7577, 2.272303,0.208492,0.795451
FBXO33, 9398, 2.270912,0.208766,0.897836
SKAP1, 3291, 2.269924,0.208868,0.147442
COLEC12, 7631, 2.269696,0.208868,0.907187
GRAMD4, 4735, 2.263961,0.210697,0.425521
HIVEP1, 1225, 2.262951,0.210906,0.327804
ZNF112, 3071, 2.261888,0.210906,0.625961
CCSER1, 9839, 2.260844,0.211285,0.807737
FEM1B, 3986, 2.260506,0.211285,0.852511
FAM117B, 8988, 2.258546,0.211406,0.558890
CNR1, 542, 2.257576,0.211406,0.900886
AMOTL2, 5736, 2.253183,0.212448,0.816784
TMEM9B, 6560, 2.252708,0.212448,0.980261
SHROOM3, 6817, 2.252536,0.212448,0.649193
EFNA5, 790, 2.251455,0.212448,0.759712
C1QL3, 9810, 2.251198,0.212448,0.933991
RNGTT, 3335, 2.251123,0.212448,0.060912
MKL2, 6750, 2.250552,0.212448,0.939676
KLF3, 5673, 2.246609,0.213382,0.644407
SPRY4, 7690, 2.243341,0.214463,0.536923
GSG1, 7705, 2.240196,0.215271,0.565332
POU2AF1, 2107, 2.239471,0.215271,0.524226
PNPLA7, 9737, 2.235509,0.215432,0.972344
NRG1, 1220, 2.234469,0.215432,0.113745
TPST2, 3215, 2.234239,0.215432,0.104652
PCDHB9, 6514, 2.234096,0.215432,0.424811
NMU, 4353, 2.233956,0.215432,0.203818
KLF11, 3217, 2.233606,0.215432,0.332463
SETDB2, 7762, 2.233527,0.215432,0.955174
TMEM184B, 5049, 2.233489,0.215432,0.758971
AZIN2, 8406, 2.233271,0.215432,0.731974
PRDM2, 3080, 2.232111,0.215686,0.740586
SV2B, 3876, 2.231279,0.215686,0.577008
ZSWIM6, 6848, 2.230963,0.215686,0.315561
EPHB6, 846, 2.226768,0.217115,0.621573
CRYL1, 5587, 2.226197,0.217115,0.893590
NMNAT3, 9695, 2.226054,0.217115,0.282868
COL4A3BP, 3970, 2.224731,0.217312,0.278391
ELN, 821, 2.224166,0.217312,0.299549
FRMPD4, 3803, 2.220949,0.218213,0.614593
GPR158, 6759, 2.219223,0.218525,0.264187
FAM234B, 6813, 2.219110,0.218525,0.987456
ACE, 675, 2.215990,0.219920,0.885734
ZBTB21, 5517, 2.213596,0.220730,0.096370
PERM1, 8000, 2.213147,0.220803,0.182961
CLK4, 6713, 2.212393,0.221050,0.816854
CHADL, 8977, 2.208257,0.222335,0.469755
